336;0;Документы с требованиями к коду;Какие документы устанавливают основные требования к коду Python?;;3;0
337;1;Константы в Python;Как именуются константы в Python и можно ли их изменять?;;3;0
338;2;Обозначение переменных;Как именуются переменные в Python?;;3;0
339;3;Обозначение функций;Как именуются функции в Python?;;3;0
340;4;Обозначения классов;Как именуются классы в Python?;;3;0
341;5;Максимальная длина строки;Какая максимальная длина строки должна быть согласно PEP8?;;3;0
342;6;Порядок импортов и сортировка;Порядок импортов и их сортировка?;;3;0
343;7;Перенос строки;Можно ли применять бексплеши для переноса?;;3;0
344;8;Кавычки;Какие кавычки должны быть в программе?;;3;0
345;9;Слово else;Стоит ли всегда использовать ключевое слово else в условной конструкции?;;3;0
346;10;Точка входа;Какой конструкцией должен быть закрыт код в исполняемом py-файле?;;3;1
347;11;Списки или кортежи;Если в программе возможен выбор между списками и кортежами, что предпочтительнее выбирать?;;3;1
348;12;Использование f-строк;Какая специфика использования f-строк?;;3;1
349;13;Переменные;Как должны быть названы переменные?;;3;1
350;14;Документ РЕР257;О чем документ РЕР257?;;3;1
351;15;Документированная строка;Что такое документированная строка?;;3;1
352;16;Docstrings;Для каких объектов применяется Docstrings?;;3;1
353;17;Правила документации;Расскажите основные правила документирования?;;3;1
354;18;Документирование каждой строчки кода;Стоит ли документировать каждую строчку кода?;;3;1
355;19;Инструменты для проверки кода;Какие существуют инструменты для Python для проверки кода на соответствие стандартам?;;3;2
356;20;Примеры инструментов для проверки кода;Назовите несколько примеров инструментов для Python для проверки кода на соответствие стандартам?;;3;2
357;21;Аннотация типов;Что такое аннотация типов и для чего она нужна?;;3;2
358;22;Библиотека для аннотации типов;Какая библиотека существует для аннотации типов и как она работает?;;3;2
359;23;Аннотация составных типов данных;Что аннотирует типы данных, которые могут содержать 2 типа данных?;;3;2
360;24;Данные нескольких типов;Что используется, если переменная должна принимать данные нескольких разных типов?;;3;2
361;25;Ограничение типов переменной;Что применять, когда не нужно ограничивать возможные типы переменной?;;3;3
362;26;Аннотация коллекций;Как производится аннотация коллекций?;;3;3
363;27;Аннотация функции в качестве параметра;Что использовать если функция передаётся в качестве аргумента в другую функцию или в метод и там вызывается?;;3;3
364;0;Скорость работы алгоритмов;Как оценивать и сравнивать между собой скорость работы алгоритмов?;;4;0
365;1;Понятие Big O;Что такое Big O?;;4;0
366;2;Выполнение алгоритма;Какие ресурсы компьютера требуются для выполнения алгоритма?;;4;0
367;3;Запись Big O;Как записывается Big O?;;4;0
368;4;Асимптотики сложности алгоритмов;Перечислите классические асимптотики для алгоритмов?;;4;0
369;5;О(Const) или О(1);Расскажите про сложность алгоритма О(Const) или О(1)?;;4;1
370;6;O(n);Расскажите про сложность алгоритма O(n)?;;4;1
371;7;Цикл и сложность алгоритма;Какая сложность Big(O) если у нас есть несколько циклов от одного и того же массива?;;4;1
372;8;Несколько циклов и сложность алгоритма;Какая сложность Big(O) если у нас есть несколько циклов от двух разных массивов?;;4;2
373;9;O(n^2);Расскажите про сложность алгоритма O(n^2)?;;4;2
374;10;O(log n);Расскажите про сложность алгоритма O(log n)?;;4;2
375;11;O(n!);Расскажите про сложность алгоритма O(n!)?;;4;2
376;12;Понятие массива;Что такое массив?;;4;2
377;13;Понятие статического массива;Что такое статический массив?;;4;2
378;14;Признаки статического массива;Перечислите отличительные признаки статического массива:;;4;3
379;15;Кортеж и статический массив;Является ли кортеж Python (tuple) статическим массивом?;;4;3
380;16;Реализация статического массива;Как в Python можно реализовать статический массив?;;4;3
381;17;Преимущества статического массива;Преимущества статических массивов?;;4;3
382;18;Недостатки статического массива;Недостатки статических массивов?;;4;3
383;19;Понятие динамического массива;Что такое динамический массив?;;4;4
384;20;Отличия статического и динамического массивов;Отличие динамического массива от статического?;;4;4
385;21;Увеличение размера массива;Объясните механизм увеличения размера массива?;;4;4
386;22;Особенность увеличения размера массива;Зачем под новый массив выделять именно в 2 раза больше элементов, чем в прежний, а не увеличить его на 1-2 элемента?;;4;4
387;23;Списки и динамический массив;Можно ли считать список Python (list) динамическим массивом?;;4;4
388;24;Методы списков в Python и их Big O;Перечислите несколько методов списков Python и назовите их сложность Big O?;;4;5
389;25;Динамический массив при срезе списка;Что происходит при создании среза списка Python?;;4;5
390;26;Недостаток динамического массива;Какой главный недостаток динамического массива и как его можно разрешить с помощью другой структуры данных?;;4;5
391;27;Понятие односвязного списка;Что такое односвязный список?;;4;6
392;28;Добавление элемента в конец односвязного списка;Расскажите механизм добавления нового элемента в конец односвязного списка?;;4;6
393;29;Операции с односвязным списком;Перечислите все операции с односвязным списком и назовите их сложность?;;4;7
394;30;Реализация односвязного списка;Как реализовать односвязный список в Python с помощью ООП?;;4;7
395;31;Понятие двусвязного списка;Что такое двусвязный список7;;4;8
396;32;Операции над двусвязным списком;Перечислите все возможные операции на двусвязном списке и их сложность Big O?;;4;8
397;33;Использование двусвязных списков;Назовите несколько примеров, где используется двусвязный список?;;4;8
398;34;Реализация двусвязного списка;Реализуйте двусвязный список на Python с помощью ООП?;;4;9
399;35;Понятие абстрактных структур данных;что такое абстрактные структуры данных?;;4;11
400;36;Все абстрактные структуры данных;Перечислите все абстрактные структуры данных?;;4;11
401;37;Понятие очереди;Что такое очередь?;;4;11
402;38;Использование очереди;Где используется очередь, приведите несколько примеров?;;4;11
403;39;Реализация очереди;С помощью каких структур данных можно реализовать очередь?;;4;11
404;40;deque;Что такое deque?;;4;11
405;41;Очередь в Python;Расскажите о реализации очереди в Python с помощью стандартной библиотеки collections?;;4;12
406;42;Понятие стека;Что такое стек?;;4;12
407;43;Назначение стека;Зачем стек нужен как отдельная структура данных?;;4;12
408;44;Применение стека;Приведите практические примеры использования стека?;;4;13
409;45;Операции стека;Перечислите все операции, которые можно выполнять для стека?;;4;13
410;46;Реализация стека;Как реализуется стек в Python с использованием стандартной библиотеки collections?;;4;13
411;47;Понятие дерева;что такое дерево в программировании?;;4;14
412;48;Понятие бинарного дерева;Что такое бинарное дерево?;;4;14
413;49;Элементы бинарного дерева;Из чего состоит бинарное дерево?;;4;14
414;50;Структура бинарного дерева;Расскажите структуру бинарного дерева;;4;14
415;51;Указатель root в бинарном дереве;Что делается через указатель root в бинарном дереве? ;;4;15
416;52;Уровни бинарного дерева;Что такое уровни бинарного дерева?;;4;15
417;53;Правила формирования бинарного дерева;Расскажите о правилах формирования бинарного дерева?;;4;16
418;54;Поиск значений в бинарном дереве;Расскажите о поиске значений в бинарном дереве и сложность Big O?;;4;17
419;55;Сбалансированные деревья;Что такое сбалансированное бинарное дерево?;;4;17
420;56;Несбалансированные деревья;Что такое несбалансированное бинарное дерево?;;4;17
421;57;Методы балансировки дерева;Перечислите методы балансировки деревьев?;;4;18
422;58;Способы обхода бинарного дерева;Перечислите способы обхода бинарного дерева?;;4;18
423;59;Обход в ширину бинарного дерева;Опишите обход вершин бинарного дерева в ширину?;;4;18
424;60;Обход в глубину бинарного дерева;Опишите обход вершин бинарного дерева в глубину?;;4;20
425;61;Понятие ассоциативных массивов;Что такое ассоциативные массивы?;;4;21
426;62;Представление ассоциативных массивов;Что используется, чтобы представить ассоциативные массивы в памяти компьютера?;;4;21
427;63;Понятие хеш-таблицы;Что такое хеш-таблица?;;4;22
428;64;Хеш-таблицы и Big O;Какие Big O для операций в хеш-таблицах?;;4;22
429;65;Хеширование;Что такое хеш-функция и хеширование?;;4;22
430;66;Понятие хеш-функции;Что такое хеш-функция?;;4;22
431;67;Коллизии в хеш-таблицах;Что такое коллизии в хеш-таблицах?;;4;22
432;68;Поиск ключей в хеш-таблице;Как происходит поиск ключей в хеш-таблице?;;4;23
433;69;Хеш-таблицы и Python;Какие типы данных Python используют  хеш-таблицы?;;4;23
434;0;Алгоритм замены переменных;Даны переменные a и b. Как сделать так, чтобы переменная a ссылалась на переменную b, а переменная b на переменную a?;Переменная a ссылается на объект “мама”, переменная b ссылается на объект “мыла”, переменная c ссылается на объект “раму”. Сделать так, чтобы переменная a ссылалась на переменную c, а переменная c на переменную a. Вывести print(f’{a} {b} {c});5;0
435;1;Алгоритм перевода числа в другую систему счисления;Напишите алгоритм для перевода любого десятичного числа в любую систему счисления, реализованный с помощью схемы Горнера?;перевести число 562715273651 в двоичную систему счисления и сравнить полученный результат с функцией Python – bin();5;0
436;2;Алгоритм определения простых чисел;Напишите алгоритм, который определяет является ли число простым (простое – это число, которое делится только на 1 и на само себя без остатка, на все остальные числа делится с остатком);даны шесть чисел: число 160, число 161, число 162, число 163, число 164, число 165. Определить какое из этих чисел является простым:;5;0
437;3;Алгоритм разбиения числа на простые множители;Напишите алгоритм разбиения числа на множители?;разбейте число 8721 на множители;5;1
438;4;Алгоритм линейного поиска в массиве;Напишите алгоритм линейного поиска в массиве. То есть дан массив чисел и необходимо найти индекс этого числа в массиве. Функцию index() не использовать;;5;1
439;5;Алгоритм инверсии массива;Напишите алгоритм инверсии массива. То есть дан массив чисел, надо вывести тот же самый массив, только прочитанный справа налево. Функцию reverse() не использовать;;5;2
440;6;Алгоритм циклического сдвига в массиве;Напишите алгоритм для циклического сдвига в массиве?;;5;2
441;7;Сортировка вставками;Опишите и реализуйте алгоритм сортировки вставками? Какова сложность алгоритма?;;5;2
442;8;Сортировка выбором;Опишите и реализуйте алгоритм сортировки выбором? Какова сложность алгоритма?;;5;3
443;9;Сортировка пузырьком;Опишите и реализуйте алгоритм сортировки пузырьком? Какова сложность алгоритма?;;5;3
444;10;Сортировка подсчетом;Опишите и реализуйте алгоритм сортировки подсчётом? Какова сложность алгоритма?;;5;3
445;11;Алгоритм нахождения НОД;Напишите алгоритм для нахождения наибольшего общего делителя двух целых чисел (Алгоритм Евклида);даны два числа: число 84 и число 90. Найти НОД этих чисел:;5;4
446;12;Алгоритм возведения числа в степень;Напишите алгоритм возведения числа в степень с использованием рекурсии?;;5;4
447;13;Перестановки;Что такое перестановки в программировании? Приведите любой пример;;5;5
448;14;Алгоритм генерации перестановок;Напишите алгоритм генерации перестановок элементов в массиве? Библиотекой itertools не пользоваться;;5;5
449;15;Генерация перестановок с помощью itertools;Реализуйте алгоритм перестановок с помощью библиотеки itertools для Python?;;5;6
450;16;Быстрая сортировка;Напишите алгоритм быстрой сортировки (сортировка Хоара)? Какая сложность алгоритма?;дан список [7, 4, 7, 3, 0, 2, 1]. Произвести сортировку чисел списка алгоритмом Хоара;5;6
451;17;Сортировка слиянием;Напишите алгоритм сортировки слиянием? Какая сложность алгоритма?;;5;7
452;18;Алгоритм определения отсортированности;Напишите алгоритм отсортированности? То есть дать ответ: является ли массив отсортированным или нет?;;5;8
453;19;Алгоритм бинарного поиска в массиве;Напишите алгоритм бинарного поиска? Что самое главное при реализации бинарного поиска?;;5;9
454;20;Числа Фибоначчи и их применение;Что такое числа Фибоначчи и для чего они могут быть использованы?;;5;10
455;21;Динамическое программирование на основе чисел Фибоначчи;Напишите алгоритм для создания массива из чисел Фибоначчи заданной длины?;;5;10
456;22;Задача «Ханойские башни»;Задача «Ханойские башни». Головоломка “Ханойские башни” состоит из трех стержней, пронумерованных числами 1, 2, 3. На стержень 1 надета пирамидка из n дисков различного диаметра в порядке возрастания диаметра. Диски можно перекладывать с одного стержня на другой по одному, при этом диск нельзя класть на диск меньшего диаметра. Необходимо переложить всю пирамидку со стержня 1 на стержень 3 за минимальное число перекладываний.;;5;11
457;23;Задача «Кузнечик»;Задача «Кузнечик». На числовой прямой сидит кузнечик, который может прыгать вправо на одну или на две единицы.  Первоначально кузнечик находится в точке с координатой 0. Определите количество различных маршрутов кузнечика, приводящих его в точку с координатой n.;;5;11
458;24;Алгоритм нахождения наибольшей общей подпоследовательности;Напишите алгоритм решения задачи нахождения наибольшей общей подпоследовательности.;;5;11
459;25;Алгоритм  наибольшей возрастающей подпоследовательности;Напишите алгоритм наибольшей возрастающей подпоследовательности?;;5;11
460;26;Задача о рюкзаке;Задача о рюкзаке (задача о ранце). Из заданного множества предметов со свойствами «стоимость» и «вес» требуется отобрать подмножество с максимальной полной стоимостью, соблюдая при этом ограничение на суммарный вес. ;;5;12
461;27;Алгоритм Левенштейна;Напишите алгоритм определения редакционного расстояния между строками (алгоритм Левенштейна). Какова сложность алгоритма?;Сколько типографических опечаток (перепутали символ, вставили лишний символ, потеряли нужный символ) в слове «колокол» надо совершить, чтобы получилось слово «молоко».;5;12
462;28;Алгоритм Кнута-Морриса-Пратта (КМП);Написать алгоритм Кнута-Морриса-Пратта (КМП) для поиска подстроки в строке.;сколько раз в строке 'с новым годом' встречается подстрока 'годам'. Не использовать оператор in. Пользоваться алгоритмом КМП;5;13
463;29;Задача на правильную скобочную последовательность;Задача на правильную скобочную последовательность. Задана строка, в которой могут быть встречены 3 типа скобок: фигурные, квадратные и круглые. Помимо скобок в строке встречаются и другие последовательности символов. Вложенность скобок может быть произвольной. Необходимо проверить корректность скобочной записи: каждой открывающей скобке должна соответствовать следующая за ней закрывающая скобка того же типа на том же уровне вложенности, не должно быть открывающей или закрывающей скобки без пары.;;5;14
464;30;Задача «Обратная польская запись»;Задача «Обратная польская запись». В единственной строке записано выражение в постфиксной записи, содержащее однозначные числа и операции +, –, *, /. Строка содержит не более 100 чисел и операций. Числа и операции отделяются друг от друга ровно одним пробелом.;;5;15
465;31;Сортировка кучей;Написать алгоритм пирамидальной сортировки (сортировки кучей)? Какова сложность данного алгоритма?;;5;17
466;32;Матрица смежности;Как с помощью клавиатуры создать матрицу смежности?;;5;18
467;33;Список смежности;Как с помощью клавиатуры создать список смежности?;;5;19
468;34;Алгоритм обхода графа в глубину  DFS;Напишите алгоритм обхода графа в глубину  DFS (deep-first search);;5;19
469;35;Алгоритм Косарайю;Для чего используется алгоритм Косарайю?;;5;20
470;36;Алгоритм Тарьяна;Для чего используется алгоритм Тарьяна?;;5;20
471;37;Алгоритм обхода графа в ширину BFS;Напишите алгоритм обхода графа в ширину BFS? Для чего используется данный алгоритм? Какова его сложность?;;5;20
472;38;Алгоритм Дейкстры;Напишите алгоритм поиска кратчайшего пути (алгоритм Дейкстры). ;;5;21
473;39;Задача на создание треугольников;Задача на создание треугольников. Для того чтобы составить треугольники из данных точек и посчитать их периметры, нужно перебрать все возможные комбинации из трех точек и для каждой комбинации проверить, являются ли эти точки вершинами треугольника. Если да, то можно вычислить периметр этого треугольника. Реализовать с помощью Python;;5;24
474;0;Назначение командной строки;Почему прибегают к использованию командной строки?;;6;0
475;1;Управление командной строкой;Чем позволяет управлять командная строка?;;6;0
476;2;Действия с командной строкой;Что можно делать из командной строки?;;6;0
477;3;Понятие Git;Что такое Git?;;6;0
478;4;Понятие репозитория;Что такое репозиторий?;;6;0
479;5;Хранение репозитория;Где хранятся репозитории?;;6;0
480;6;ОС Windows и Git;Что лучше использовать в Windows для работы Git?;;6;0
481;7;GitBash директории;Как в GitBash посмотреть где я сейчас нахожусь?;;6;0
482;8;Содержимое директории;Как узнать, что в директории содержится?;;6;0
483;9;Управление файлами;Как можно через Git Bush управлять файлами?;;6;0
484;10;Перемещение по директориям;Как перемещаться по директории?;;6;1
485;11;Возврат в предыдущую директорию;Как вернуться в предыдущую директорию?;;6;1
486;12;Переход в корень диска;Как перейти к корень диска, например D:?;;6;1
487;13;Создание папки в директории;Как создать папку в директории?;;6;1
488;14;Создание файла в директории;Как создать файл в директории?;;6;1
489;15;Запуск Python-файла;Как запустить эту программу proba.py?;;6;1
490;16;Удаление директории или файла;Как удалять папки и файлы?;;6;1
491;17;Упрощенный ввод названия директорий;Как проще вводит имена папок и файлов, чтобы Git Bush как бы нам подсказывал?;;6;1
492;18;Виртуальное окружение;Что такое виртуальное окружение Python?;;6;1
493;19;Создание виртуального окружения;Как создать виртуальное окружение?;;6;2
494;20;Поделиться виртуальным окружением;Что надо сделать, чтобы поделиться своим виртуальным окружением?;;6;2
495;21;Файл requirements.txt;Что такое файл requirements.txt?;;6;2
496;22;Удаление виртуального окружения;Как удалить виртуальное окружение?;;6;2
497;23;GitHub;Что такое GitHub и для чего он нужен?;;6;2
498;24;Разница между  Git и GitHub;В чем разница между Git и GitHub?;;6;2
499;25;Связь Git и GitHub;Что делает Git для GitHub?;;6;3
500;26;Аутентификация на GitHub;Какие способы аутентификации существуют на GitHub?;;6;3
501;27;Понятие SSH;Что такое SSH?;;6;3
502;28;Public/Private у репозитория;Что означают параметры Public/Private у репозитория?;;6;3
503;29;README файл в репозитории;Что такое README файл в репозитории?;;6;3
504;30;Файл .gitignore в репозитории;Что такое файл .gitignore в репозитории?;;6;3
505;31;Лицензия в репозитории;Что такое лицензия в репозитории?;;6;3
506;32;Содержание README;Из чего состоит файл README?;;6;3
507;33;Клонирование репозитория;Как клонировать репозиторий на локальный компьютер?;;6;4
508;34;Статусы файлов в репозитории;Перечислите статусы файлов Git?;;6;4
509;35;Определение статуса файла;Как отследить статус файлов в репозитории?;;6;4
510;36;Изменение файлов;Если файлы были изменены как добавить к локальный репозиторий индекс?;;6;4
511;37;Не отслеживаемые файлы;"Как файл с индексом можно перевести в состояние ""не отслеживаемый»?";;6;5
512;38;Коммит;"Как зафиксировать изменения в файле, ""бросить его в бой"" – т.е. сделать коммит?";;6;5
513;39;Отправка файлов на сервер;Как отправить файлы на сервер?;;6;5
514;40;Лишние файлы и папки;Что делать, если в удаленный репозиторий попали лишние файлы и папки?;;6;5
515;41;Все коммиты;Как посмотреть все коммиты, которые были сделаны?;;6;5
516;42;Откат к определенному коммиту;Как сделать откат к определенному коммиту?;;6;5
517;43;Техлид;Кто такой техлид проекта?;;6;5
518;44;Тимлид;Кто такой тимлид?;;6;5
519;45;Таск-трекер;Что такое таск-трекеры?;;6;5
520;46;Встреча daily;Что такое встреча daily?;;6;6
521;47;Встреча демо;Что такое встреча демо?;;6;6
522;48;Встреча ретро;Что такое встреча ретро?;;6;6
523;49;Совместная разработка;Что в первую очередь должен сделать тимлид при совместной разработке?;;6;6
524;50;Ветка при совместной разработке;Что такое ветка при командной разработки?;;6;6
525;51;Репозиторий при совместной разработке;Из чего состоит репозиторий при командной разработке?;;6;6
526;52;Создание своей ветки;Как можно создать свою ветку в проекте?;;6;7
527;53;Новая часть проекта;Что надо сделать прежде чем написать новую часть проекта?;;6;7
528;54;Переключение между ветками;Как переключаться между ветками в проекте?;;6;7
529;55;Название ветки;Какое название подойдет ветки, если там исправление багов?;;6;7
530;56;Видимость ветки для других разработчиков;Что надо сделать чтобы ветка стала видна и доступна для других разработчиков ?;;6;7
531;57;Актуальное состояние репозитория;Что делать другим разработчикам, чтобы иметь актуальное состояние репозитория?;;6;7
532;58;Слияние веток;Как производится промежуточное код-ревью перед слиянием веток?;;6;7
533;59;Pull request;Что такое Pull request?;;6;8
534;60;Участники Pull request;Кто участвует в Pull request?;;6;8
535;61;Замечания на Pull request;Что делать с замечаниями в Pull request?;;6;8
536;62;Прохождение Pull request;Что надо делать прохождения Pull request?;;6;8
537;63;Merge;Какая команда делает мердж?;;6;8
538;64;Ошибки при Merge;Что может возникнуть при попытки смержить файлы?;;6;8
539;0;Определение базы данных;Что такое база данных?;;7;0
540;1;Виды баз данных;Какие виды баз данных бывают?;;7;0
541;2;СУБД;Что такое СУБД?;;7;0
542;3;Функции СУБД;Какие функции выполняет СУБД?;;7;0
543;4;Определение SQL;Что такое SQL?;;7;0
544;5;Элементы таблицы в БД;Расскажите из чего состоит таблица в базе данных на любом примере?;;7;0
545;6;Содержимое таблицы;Какой оператор позволяет вывести все содержимое таблицы?;Дана таблица Customers, вывести все её содержимое;7;1
546;7;Определенное поле таблицы;Что надо указать, чтобы вывести определенные поля из данной таблицы?;в таблице Products вывести поля ProductName, UnitPrice;7;1
547;8;Фильтрация строк;Какой оператор в SQL служит для фильтрации строк?;Какой оператор в SQL служит для фильтрации строк?;7;1
548;9;Знаки сравнения;Перечислите все знаки сравнения в SQL?;;7;1
549;10;Фильтрация строк по нескольким значениям;Как производится фильтрация строк по нескольким значениям одного и того же поля?;в таблице Products выполнить фильтрацию строк по полю ProductName, значения которого могут принимать значения 'Tofu', 'Chang', 'Konbu';7;2
550;11;Фильтрация строк без NULL;Как произвести фильтрацию строк, если надо выбрать все значения, которые не принимают значение NULL?;из таблицы Customers вывести все регионы (поле Region) с ненулевым значением;7;2
551;12;Шаблонные выражения;Что такое шаблонные выражения в SQL?;в таблице Customers вывести все строки из полей ContactName, ContactTitle при условии, что поле ContactTitle содерджит слово ‘Sales’;7;2
552;13;Логические операторы;Перечислите все логические операторы в SQL?;AND, OR, BETWEEN, NOT, IS;7;2
553;14;Сортировка;Что такое сортировка в SQL и с помощью какого слова она реализуется?;В таблице Products вывести поля ProductName, UnitPrice, CategoryID и отсортировать их по возрастанию цены UnitPrice;7;2
554;15;Сортировка от большего к меньшему;Что нужно указать при сортировке, чтобы она происходила от большего к меньшему для числе или дат, а также в обратном алфавитном порядке?;;7;3
555;16;Сортировка по нескольким полям;Сортировка производится по нескольким полям или только по одному?;;7;3
556;17;Понятие агрегирующих функции;Что такое агрегирующие функции в SQL?;;7;3
557;18;Виды агрегирующих функций;Перечислите все агрегирующие функции SQL?;вывести в таблице Products число строк, минимальное значение поля UnitPrice, максимальное значение поля UnitPrice, среднее значение поля UnitPrice, сумму всех значений поля UnitPrice;7;3
558;19;Алиасы;Что такое алиасы в SQL и зачем они нужны?;Если столбец назван по-новому (то есть через ключевое слово AS) - то его называют Алиасом;7;4
559;20;Уникальные значения;Что нужно сделать, чтобы отображались только уникальные значения, не используя группировку?;в таблице Customers вывести все уникальные значения поля Country;7;4
560;21;Округление числа;Какая функция существует, чтобы округлять данное число до указанного количества знаков?;;7;4
561;22;Группировка;Что такое группировка в SQL?;;7;5
562;23;Синтаксис группировки;Что помимо поля для группировки должно быть указано?;дана таблица Customers, сгруппировать по полю Country, и посчитать количество клиентов в этих странах  с алиасом clients_number;7;5
563;24;Фильтрация группировки;Как происходит фильтрация сгруппированных строк?;;7;5
564;25;Алиас и группировки;Можно ли производить фильтрацию сгруппированных строк по алиасу в ЧИСТОМ SQL?;;7;5
565;26;Группировка и WHERE;Можно ли использовать при группировках ключевое слово WHERE?;;7;5
566;27;Группировка и сортировка;Можно ли сгруппированную таблицу отсортировать по полям?;дана таблица Customers, надо сгруппировать её по полю Country, и посчитать количество клиентов в этих странах с алиасом clients_number, в которых число клиентов больше 5, отсортировать по количеству строк от меньше к большему;7;5
567;28;Группировка по нескольким полям;Можно ли сделать группировку по нескольким полям?;;7;6
568;29;Арифметические операции в SQL;Перечислите все арифметические операции  и константы в SQL?;;7;6
569;30;Типы связей между таблицами;Перечислите все типы связей между таблицами базы данных в SQL?;;7;6
570;31;Связь one-to-one;Для чего на практике нужна связь one-to-one?;;7;7
571;32;Связь many-to-many;Для чего в связи many-to-many нужна  промежуточная таблица?;;7;7
572;33;PK;Что такое PK в таблице?;;7;7
573;34;FK;Что такое FK в таблице?;;7;7
574;35;Графическое изображение базы данных;Как графически можно представить связь между таблицами в базе данных?;;7;7
575;36;Объединение таблиц;Как можно объединить 2 и более таблиц по общему ключу при этом в соединенной таблице не будут строки со значением NULL?;Даны таблицы Products и Categories, их можно соединить по полю CategoryID. Реализовать соединение таблиц.;7;7
576;37;Объединение таблиц с NULL;Что делать если в результирующей таблице при соединении должны отображаться поля со значениями NULL?;;7;8
577;38;Объединение списков;Как объединить 2 списка? В результирующем должны быть только уникальные значения:;;7;8
578;39;Объединение записей;Как вывести записи, которые есть в первой таблице, но отсутствуют во второй?;;7;8
579;40;Сопоставление записей;Как вывести записи, которые совпадают в первой и во второй таблице?;;7;8
580;41;Вложенные запросы;Что такое вложенные запросы в SQL?;;7;8
581;42;Алиасы и вложенные запросы;Нужно ли использовать алиасы во вложенном запросе?;;7;8
582;43;Принципы реляционныз БД;Сформулируйте основные принципы реляционных баз данных?;;7;8
583;44;Основные типы данных SQL;Перечислите основные типы данных в SQL?;;7;9
584;45;Создание новой таблицы;Какой оператор в SQL служит для создания новой таблицы?;создайте таблицу с названием genre, где имеются следующие поля их типы genre_id INT PRIMARY KEY AUTO_INCREMENT, name_genre VARCHAR(30);7;9
585;46;Создание таблицы из ранее созданной;Можно ли из ранее созданной таблицы создать новую таблицу?;;7;10
586;47;Создание новой таблицы из нескольких связанных таблиц;Можно ли создать новую таблицу из нескольких связанных таблиц?;;7;10
587;48;Вставка в таблицу;Как вставить в таблицу некоторые пользовательские значения?;;7;10
588;49;Условный оператор в SQL;Можно ли в SQL реализовать конструкцию, аналогичную if-else в Python?;;7;10
589;50;Добавление записи из другой таблицы;Как можно добавить записи из другой таблицы?;;7;11
590;51;Обновление данных в таблице;Как произвести обновление данных в таблице?;;7;11
591;52;Удаление строки в таблице;Как удалить определенные строки из таблицы?;;7;11
592;53;Создание FK; Как создать внешний ключ при создании таблицы?;;7;11
593;54;Удаление ключа в таблице;Расскажите какие все возможные последствия могут быть при удалении ключа в таблице?;;7;12
594;55;Связь таблиц в кольцо;Какая есть особенность, когда мы связываем таблицы и замыкаем их в кольцо?;;7;12
595;56;Удаление таблицы;Как удалить существующую таблицу в базе данных;;7;12
596;57;Удаление данных таблицы;Как удалить все данные внутри самой таблицы за один запрос?;;7;13
597;58;Изменение структуры таблицы;Расскажите изменении структуры таблицы?;;7;13
